RFI_ID,Project_ID,RFI_Number,RFI_Title,Discipline,Priority,RFI_Type,Submitted_Date,Required_Response_Date,First_Response_Date,Final_Response_Date,Closed_Date,RFI_Status,Submitted_By_Role,Responsible_Role,Revision_Count,Reopen_Count,Cost_Impact_Flag,Estimated_Cost_Impact,Actual_Cost_Impact,Schedule_Impact_Flag,Estimated_Schedule_Days,Actual_Schedule_Days,Field_Work_Affected,Drawing_Reference_Count,Response_Quality_Rating
RFI-00832,PRJ-022,RFI-0020,Architectural Design Clarification - Area B2,Architectural,Medium,Design Clarification,2022-06-18,2022-06-29,2022-06-29,2022-06-29,2022-06-29,Closed,General Contractor,Architect,0,0,No,0,0,No,0,0,No,5,5
RFI-00833,PRJ-022,RFI-0021,Architectural Design Clarification - Area C4,Architectural,Low,Design Clarification,2022-03-31,2022-04-14,2022-04-02,2022-04-02,2022-04-06,Closed,Construction Manager,Architect,0,0,No,0,0,No,0,0,No,5,5
RFI-00834,PRJ-022,RFI-0022,General Coordination Conflict - Area D8,General,Medium,Coordination Conflict,2022-06-04,2022-06-15,2022-06-14,2022-06-14,2022-06-16,Closed,Subcontractor,Construction Manager,0,0,No,0,0,No,0,0,No,1,5
RFI-00835,PRJ-022,RFI-0023,Plumbing Design Clarification - Area E11,Plumbing,Medium,Design Clarification,2022-05-06,2022-05-17,2022-05-10,2022-05-10,2022-05-10,Closed,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,5,5
RFI-00836,PRJ-022,RFI-0024,Specialty Systems Coordination Conflict - Area E10,Specialty Systems,Medium,Coordination Conflict,2022-02-05,2022-02-15,2022-02-11,2022-02-11,2022-02-13,Closed,Subcontractor,Design Manager,0,0,No,0,0,No,0,0,No,2,5
RFI-00837,PRJ-022,RFI-0025,Fire Protection Missing Information - Area E1,Fire Protection,Low,Missing Information,2022-04-30,2022-05-13,2022-05-03,2022-05-03,2022-05-06,Closed,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,3,4
RFI-00838,PRJ-022,RFI-0026,Specialty Systems Design Clarification - Area A8,Specialty Systems,High,Design Clarification,2022-06-10,2022-06-14,2022-06-21,2022-06-21,,Answered,Construction Manager,Design Manager,0,1,Yes,49000,38000,No,0,0,Yes,2,5
RFI-00839,PRJ-022,RFI-0027,Controls Code Compliance - Area C11,Controls,Medium,Code Compliance,2022-08-10,2022-08-22,2022-08-21,2022-08-21,2022-08-21,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,1,3
RFI-00840,PRJ-022,RFI-0028,Civil Design Clarification - Area A9,Civil,Low,Design Clarification,2022-07-08,2022-07-22,2022-07-21,,,In Review,Subcontractor,Engineer,0,0,Yes,12000,8700,No,0,0,Yes,3,5
RFI-00841,PRJ-022,RFI-0029,Electrical Design Clarification - Area B2,Electrical,High,Design Clarification,2022-06-17,2022-06-21,2022-06-23,2022-06-23,2022-06-24,Closed,Construction Manager,Engineer,0,0,No,0,0,No,0,0,No,1,4
RFI-00842,PRJ-022,RFI-0030,Architectural Field Condition - Area A2,Architectural,Medium,Field Condition,2022-01-29,2022-02-08,2022-02-02,2022-02-02,,Answered,General Contractor,Architect,0,0,No,0,0,Yes,4,5,No,6,5
RFI-00843,PRJ-022,RFI-0031,Electrical Design Clarification - Area D3,Electrical,Medium,Design Clarification,2022-03-05,2022-03-15,2022-03-14,2022-03-17,2022-03-20,Closed,Construction Manager,Engineer,1,0,No,0,0,No,0,0,No,6,4
RFI-00844,PRJ-022,RFI-0032,Architectural Missing Information - Area D5,Architectural,Low,Missing Information,2022-01-13,2022-01-26,2022-01-26,2022-01-26,2022-01-26,Closed,General Contractor,Architect,0,0,No,0,0,No,0,0,No,2,5
RFI-00845,PRJ-022,RFI-0033,Mechanical Constructability - Area D6,Mechanical,High,Constructability,2022-07-23,2022-07-27,2022-07-30,2022-08-02,2022-08-05,Closed,Subcontractor,Engineer,1,0,No,0,0,No,0,0,No,5,4
RFI-00846,PRJ-022,RFI-0034,Electrical Missing Information - Area D2,Electrical,Medium,Missing Information,2022-03-24,2022-04-02,2022-03-29,2022-03-29,2022-04-01,Closed,Construction Manager,Owner Representative,0,0,No,0,0,No,0,0,No,5,5
RFI-00847,PRJ-022,RFI-0035,Architectural Field Condition - Area C9,Architectural,Low,Field Condition,2022-03-16,2022-03-31,2022-03-24,2022-03-24,2022-03-27,Closed,General Contractor,Architect,0,0,No,0,0,Yes,1,1,Yes,1,5
RFI-00848,PRJ-022,RFI-0036,Architectural Coordination Conflict - Area A12,Architectural,Medium,Coordination Conflict,2022-07-10,2022-07-22,,,,Awaiting Owner,Subcontractor,Architect,0,0,No,0,0,No,0,0,No,0,5
RFI-00849,PRJ-022,RFI-0037,General Design Clarification - Area E4,General,Medium,Design Clarification,2022-02-28,2022-03-11,2022-03-04,2022-03-08,2022-03-11,Closed,Subcontractor,Owner Representative,1,0,No,0,0,No,0,0,No,1,5
RFI-00850,PRJ-022,RFI-0038,Specialty Systems Constructability - Area E10,Specialty Systems,Medium,Constructability,2022-02-14,2022-02-23,2022-02-20,2022-02-20,2022-02-21,Closed,Subcontractor,Owner Representative,0,0,No,0,0,No,0,0,No,2,4
RFI-00851,PRJ-022,RFI-0039,Electrical Constructability - Area C5,Electrical,Low,Constructability,2022-06-10,2022-06-24,2022-06-18,2022-06-18,2022-06-20,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,3,5
RFI-00852,PRJ-022,RFI-0040,Electrical Field Condition - Area D7,Electrical,Medium,Field Condition,2022-02-21,2022-03-02,2022-03-21,2022-03-23,,Answered,General Contractor,Engineer,1,0,Yes,34000,38000,No,0,0,No,2,3
RFI-00853,PRJ-022,RFI-0041,Structural Coordination Conflict - Area C12,Structural,Low,Coordination Conflict,2022-04-15,2022-04-28,2022-04-25,2022-04-25,2022-04-25,Closed,Subcontractor,Owner Representative,0,0,No,0,0,No,0,0,No,5,5
RFI-00854,PRJ-022,RFI-0042,Electrical Field Condition - Area C12,Electrical,Medium,Field Condition,2022-06-06,2022-06-16,2022-06-14,2022-06-14,,Answered,Construction Manager,Engineer,0,0,No,0,0,No,0,0,No,1,5
RFI-00855,PRJ-022,RFI-0043,Controls Missing Information - Area D3,Controls,Low,Missing Information,2022-04-29,2022-05-13,2022-05-14,2022-05-14,,Answered,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,6,5
RFI-00856,PRJ-022,RFI-0044,Civil Field Condition - Area C5,Civil,High,Field Condition,2022-07-29,2022-08-04,2022-08-09,,,Open,Subcontractor,Engineer,0,0,No,0,0,Yes,2,1,Yes,2,4
RFI-00857,PRJ-023,RFI-0001,General Design Clarification - Area D2,General,Medium,Design Clarification,2023-02-09,2023-02-21,2023-02-19,2023-02-19,2023-02-19,Closed,General Contractor,Construction Manager,0,0,No,0,0,No,0,0,No,3,5
RFI-00858,PRJ-023,RFI-0002,Plumbing Coordination Conflict - Area A6,Plumbing,Medium,Coordination Conflict,2023-11-16,2023-11-25,2023-12-04,2023-12-04,2023-12-05,Closed,General Contractor,Owner Representative,0,0,Yes,24000,27000,No,0,0,Yes,5,4
RFI-00859,PRJ-023,RFI-0003,Structural Field Condition - Area B7,Structural,Medium,Field Condition,2023-05-18,2023-05-29,2023-06-11,2023-06-11,,Answered,General Contractor,Engineer,0,0,Yes,54000,55000,No,0,0,Yes,0,4
RFI-00860,PRJ-023,RFI-0004,Electrical Constructability - Area B10,Electrical,High,Constructability,2023-07-06,2023-07-11,2023-07-16,2023-07-16,,Answered,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,1,5
RFI-00861,PRJ-023,RFI-0005,Structural Design Clarification - Area D10,Structural,High,Design Clarification,2024-04-29,2024-05-04,2024-05-20,2024-05-20,2024-05-21,Closed,Subcontractor,Engineer,0,0,Yes,17000,23000,Yes,6,3,No,3,3
RFI-00862,PRJ-023,RFI-0006,General Code Compliance - Area A3,General,Medium,Code Compliance,2022-11-02,2022-11-11,2022-11-18,2022-11-21,,Answered,General Contractor,Construction Manager,1,0,No,0,0,No,0,0,No,0,3
RFI-00863,PRJ-023,RFI-0007,Controls Missing Information - Area A4,Controls,Critical,Missing Information,2024-07-21,2024-07-26,2024-08-03,2024-08-06,,Answered,General Contractor,Engineer,1,0,No,0,0,Yes,4,5,Yes,1,3
RFI-00864,PRJ-023,RFI-0008,Specialty Systems Constructability - Area A6,Specialty Systems,Medium,Constructability,2022-11-03,2022-11-13,2022-11-15,2022-11-15,2022-11-15,Closed,Construction Manager,Design Manager,0,1,No,0,0,Yes,5,5,Yes,2,4
RFI-00865,PRJ-023,RFI-0009,Fire Protection Missing Information - Area C3,Fire Protection,Medium,Missing Information,2023-03-31,2023-04-09,2023-05-07,2023-05-07,2023-05-09,Closed,General Contractor,Engineer,0,0,No,0,0,Yes,1,1,Yes,2,2
RFI-00866,PRJ-023,RFI-0010,Architectural Coordination Conflict - Area A9,Architectural,Critical,Coordination Conflict,2024-05-09,2024-05-11,2024-05-22,2024-05-25,2024-05-27,Closed,General Contractor,Architect,1,0,Yes,20000,19000,No,0,0,No,3,4
RFI-00867,PRJ-023,RFI-0011,Plumbing Field Condition - Area E11,Plumbing,Medium,Field Condition,2023-12-01,2023-12-11,2023-12-10,2023-12-10,2023-12-11,Closed,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,3,5
RFI-00868,PRJ-023,RFI-0012,Structural Missing Information - Area D9,Structural,High,Missing Information,2024-01-01,2024-01-08,2024-01-12,2024-01-12,,Answered,Subcontractor,Owner Representative,0,0,No,0,0,Yes,4,3,No,5,5
RFI-00869,PRJ-023,RFI-0013,Plumbing Constructability - Area E6,Plumbing,Medium,Constructability,2024-06-22,2024-07-02,2024-07-08,2024-07-08,2024-07-10,Closed,Construction Manager,Engineer,0,0,No,0,0,No,0,0,No,1,4
RFI-00870,PRJ-023,RFI-0014,Architectural Coordination Conflict - Area C10,Architectural,Medium,Coordination Conflict,2023-02-27,2023-03-11,2023-03-10,2023-03-11,2023-03-13,Closed,Subcontractor,Architect,1,0,Yes,62000,62000,No,0,0,No,1,5
RFI-00871,PRJ-023,RFI-0015,Electrical Code Compliance - Area C11,Electrical,High,Code Compliance,2023-06-03,2023-06-07,2023-06-25,2023-06-25,2023-06-27,Closed,Subcontractor,Engineer,0,1,No,0,0,No,0,0,No,0,3
RFI-00872,PRJ-023,RFI-0016,Architectural Design Clarification - Area A11,Architectural,Low,Design Clarification,2022-10-15,2022-10-31,2022-11-13,2022-11-13,,Answered,General Contractor,Architect,0,1,No,0,0,No,0,0,No,1,4
RFI-00873,PRJ-023,RFI-0017,General Coordination Conflict - Area A10,General,Critical,Coordination Conflict,2024-08-14,2024-08-18,2024-08-26,2024-08-26,2024-08-28,Closed,General Contractor,Construction Manager,0,0,Yes,77000,111000,No,0,0,Yes,4,5
RFI-00874,PRJ-023,RFI-0018,Architectural Missing Information - Area A2,Architectural,Medium,Missing Information,2024-06-17,2024-06-29,2024-07-01,2024-07-01,,Answered,General Contractor,Owner Representative,0,0,No,0,0,No,0,0,No,0,5
RFI-00875,PRJ-023,RFI-0019,Electrical Design Clarification - Area E5,Electrical,Low,Design Clarification,2024-09-12,2024-09-28,2024-09-27,2024-09-27,2024-09-29,Closed,General Contractor,Engineer,0,0,No,0,0,Yes,1,1,Yes,4,5
RFI-00876,PRJ-023,RFI-0020,Fire Protection Design Clarification - Area B11,Fire Protection,Critical,Design Clarification,2023-12-17,2023-12-22,2023-12-29,2024-01-01,,Answered,Subcontractor,Engineer,1,0,Yes,225000,293000,No,0,0,Yes,6,2
RFI-00877,PRJ-023,RFI-0021,Electrical Design Clarification - Area C1,Electrical,High,Design Clarification,2024-01-21,2024-01-28,2024-03-07,2024-03-08,2024-03-10,Closed,Construction Manager,Engineer,1,0,Yes,17000,19000,No,0,0,No,1,1
RFI-00878,PRJ-023,RFI-0022,Mechanical Code Compliance - Area D2,Mechanical,Low,Code Compliance,2022-10-22,2022-11-04,2022-11-10,2022-11-10,2022-11-10,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,1,4
RFI-00879,PRJ-023,RFI-0023,Electrical Substitution Request - Area B10,Electrical,High,Substitution Request,2023-10-09,2023-10-13,2023-10-21,2023-10-21,2023-10-25,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,2,5
RFI-00880,PRJ-023,RFI-0024,Civil Constructability - Area C8,Civil,Medium,Constructability,2024-07-17,2024-07-28,2024-08-18,2024-08-18,2024-08-19,Closed,Construction Manager,Engineer,0,0,Yes,2700,2900,No,0,0,No,3,3
RFI-00881,PRJ-023,RFI-0025,Mechanical Missing Information - Area A2,Mechanical,Medium,Missing Information,2024-11-12,2024-11-21,2024-12-06,2024-12-07,2024-12-09,Closed,General Contractor,Engineer,1,0,No,0,0,Yes,5,3,No,6,3
RFI-00882,PRJ-023,RFI-0026,Architectural Design Clarification - Area A3,Architectural,Low,Design Clarification,2023-12-15,2023-12-30,2024-01-07,2024-01-07,,Answered,Construction Manager,Architect,0,0,No,0,0,Yes,1,1,No,6,5
RFI-00883,PRJ-023,RFI-0027,Structural Coordination Conflict - Area B12,Structural,High,Coordination Conflict,2024-03-16,2024-03-21,2024-04-01,2024-04-02,2024-04-04,Closed,Subcontractor,Engineer,1,0,Yes,10000,14000,No,0,0,No,5,3
RFI-00884,PRJ-023,RFI-0028,Architectural Design Clarification - Area C2,Architectural,Low,Design Clarification,2023-11-04,2023-11-20,,,,Awaiting Designer,General Contractor,Architect,0,1,No,0,0,No,0,0,No,6,4
RFI-00885,PRJ-023,RFI-0029,Fire Protection Code Compliance - Area D10,Fire Protection,High,Code Compliance,2022-11-21,2022-11-25,2022-12-03,,,In Review,Construction Manager,Engineer,1,1,Yes,13000,11000,No,0,0,Yes,1,4
RFI-00886,PRJ-023,RFI-0030,Structural Field Condition - Area B9,Structural,Medium,Field Condition,2023-11-17,2023-11-28,2023-11-27,2023-11-27,,Answered,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,1,5
RFI-00887,PRJ-023,RFI-0031,Structural Constructability - Area C2,Structural,Medium,Constructability,2024-01-05,2024-01-16,2024-01-22,2024-01-23,2024-01-25,Closed,Subcontractor,Engineer,1,0,No,0,0,No,0,0,No,2,4
RFI-00888,PRJ-023,RFI-0032,Mechanical Design Clarification - Area A7,Mechanical,High,Design Clarification,2024-10-23,2024-10-29,2024-11-09,2024-11-09,,Answered,Construction Manager,Engineer,0,0,Yes,117000,85000,No,0,0,No,0,5
RFI-00889,PRJ-023,RFI-0033,Plumbing Coordination Conflict - Area C3,Plumbing,High,Coordination Conflict,2024-08-31,2024-09-06,2024-09-11,2024-09-11,2024-09-15,Closed,Subcontractor,Engineer,0,0,Yes,93000,116000,No,0,0,Yes,5,5
RFI-00890,PRJ-023,RFI-0034,Plumbing Coordination Conflict - Area E7,Plumbing,Medium,Coordination Conflict,2023-03-10,2023-03-21,2023-03-30,2023-03-30,2023-03-31,Closed,General Contractor,Owner Representative,0,1,No,0,0,No,0,0,No,0,4
RFI-00891,PRJ-023,RFI-0035,Structural Missing Information - Area B4,Structural,High,Missing Information,2023-07-12,2023-07-19,2023-07-22,2023-07-22,2023-07-25,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,6,5
RFI-00892,PRJ-023,RFI-0036,Structural Missing Information - Area A8,Structural,Low,Missing Information,2022-10-23,2022-11-05,2022-11-16,2022-11-17,2022-11-17,Closed,Subcontractor,Engineer,1,0,Yes,83000,62000,No,0,0,Yes,3,3
RFI-00893,PRJ-023,RFI-0037,Plumbing Code Compliance - Area A12,Plumbing,High,Code Compliance,2024-05-17,2024-05-22,2024-05-31,2024-05-31,2024-06-01,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,6,5
RFI-00894,PRJ-023,RFI-0038,Architectural Field Condition - Area D5,Architectural,High,Field Condition,2024-06-15,2024-06-20,,,,Returned for Clarification,Subcontractor,Architect,0,0,Yes,20000,20000,Yes,7,8,Yes,4,4
RFI-00895,PRJ-023,RFI-0039,Electrical Missing Information - Area C8,Electrical,Low,Missing Information,2023-06-10,2023-06-24,2023-06-26,2023-06-26,2023-06-26,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,0,5
RFI-00896,PRJ-023,RFI-0040,Civil Substitution Request - Area E11,Civil,Medium,Substitution Request,2023-04-22,2023-05-01,2023-05-04,2023-05-07,2023-05-07,Closed,Construction Manager,Engineer,1,0,No,0,0,No,0,0,No,5,4
RFI-00897,PRJ-024,RFI-0001,Plumbing Design Clarification - Area B7,Plumbing,Medium,Design Clarification,2024-05-01,2024-05-11,2024-05-16,2024-05-17,2024-05-21,Closed,Subcontractor,Engineer,1,0,No,0,0,No,0,0,No,6,4
RFI-00898,PRJ-024,RFI-0002,Mechanical Missing Information - Area C12,Mechanical,Medium,Missing Information,2022-10-15,2022-10-26,2022-11-01,2022-11-04,,Answered,Subcontractor,Engineer,1,0,Yes,34000,35000,Yes,13,14,Yes,0,3
RFI-00899,PRJ-024,RFI-0003,Mechanical Missing Information - Area E11,Mechanical,Low,Missing Information,2024-07-26,2024-08-08,2024-08-11,2024-08-13,,Answered,General Contractor,Engineer,1,0,No,0,0,Yes,1,1,Yes,1,4
RFI-00900,PRJ-024,RFI-0004,Electrical Substitution Request - Area C6,Electrical,Medium,Substitution Request,2023-04-18,2023-04-27,2023-04-30,2023-04-30,,Answered,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,6,5
RFI-00901,PRJ-024,RFI-0005,Controls Coordination Conflict - Area E1,Controls,High,Coordination Conflict,2023-07-25,2023-07-29,2023-08-13,2023-08-13,2023-08-13,Closed,Subcontractor,Engineer,0,0,No,0,0,Yes,4,3,Yes,3,5
RFI-00902,PRJ-024,RFI-0006,Electrical Design Clarification - Area B7,Electrical,High,Design Clarification,2024-04-17,2024-04-23,2024-05-05,2024-05-05,2024-05-07,Closed,General Contractor,Engineer,0,0,No,0,0,Yes,2,3,No,3,3
RFI-00903,PRJ-024,RFI-0007,Fire Protection Field Condition - Area C5,Fire Protection,Medium,Field Condition,2023-05-28,2023-06-07,2023-06-17,2023-06-17,2023-06-18,Closed,Construction Manager,Engineer,0,1,Yes,4800,6800,No,0,0,No,5,4
RFI-00904,PRJ-024,RFI-0008,Architectural Coordination Conflict - Area A11,Architectural,Medium,Coordination Conflict,2023-08-25,2023-09-03,2023-09-01,2023-09-01,,Answered,Subcontractor,Architect,0,0,No,0,0,No,0,0,No,5,5
RFI-00905,PRJ-024,RFI-0009,Mechanical Missing Information - Area C9,Mechanical,High,Missing Information,2023-02-18,2023-02-25,2023-03-08,2023-03-08,2023-03-12,Closed,Subcontractor,Owner Representative,0,0,Yes,411000,500000,Yes,5,6,No,3,5
RFI-00906,PRJ-024,RFI-0010,Architectural Missing Information - Area E3,Architectural,Medium,Missing Information,2023-01-27,2023-02-07,2023-02-08,2023-02-09,2023-02-09,Closed,General Contractor,Architect,1,0,No,0,0,No,0,0,No,6,3
RFI-00907,PRJ-024,RFI-0011,Civil Design Clarification - Area E12,Civil,Medium,Design Clarification,2023-02-08,2023-02-20,2023-02-23,2023-02-24,2023-02-24,Closed,General Contractor,Engineer,1,0,No,0,0,No,0,0,No,1,5
RFI-00908,PRJ-024,RFI-0012,Fire Protection Design Clarification - Area C10,Fire Protection,Medium,Design Clarification,2023-10-25,2023-11-05,2023-11-07,2023-11-07,,Answered,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,0,5
RFI-00909,PRJ-024,RFI-0013,Plumbing Constructability - Area C9,Plumbing,High,Constructability,2024-02-08,2024-02-13,2024-02-15,2024-02-15,2024-02-16,Closed,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,6,5
RFI-00910,PRJ-024,RFI-0014,General Coordination Conflict - Area C12,General,Medium,Coordination Conflict,2024-08-01,2024-08-13,2024-08-09,2024-08-09,2024-08-09,Closed,Construction Manager,Construction Manager,0,0,Yes,19000,24000,No,0,0,Yes,1,4
RFI-00911,PRJ-024,RFI-0015,Electrical Substitution Request - Area C6,Electrical,High,Substitution Request,2024-05-08,2024-05-14,2024-05-26,2024-05-30,2024-05-30,Closed,Construction Manager,Engineer,1,0,Yes,20000,18000,No,0,0,No,6,4
RFI-00912,PRJ-024,RFI-0016,Plumbing Constructability - Area A4,Plumbing,Low,Constructability,2022-11-03,2022-11-16,2022-11-17,2022-11-17,2022-11-18,Closed,Construction Manager,Engineer,0,0,No,0,0,No,0,0,No,0,5
RFI-00913,PRJ-024,RFI-0017,Mechanical Coordination Conflict - Area A9,Mechanical,Medium,Coordination Conflict,2023-11-05,2023-11-15,2023-12-05,2023-12-05,2023-12-06,Closed,Subcontractor,Engineer,0,0,Yes,3700,4300,Yes,5,5,No,4,2
RFI-00914,PRJ-024,RFI-0018,Electrical Coordination Conflict - Area C2,Electrical,High,Coordination Conflict,2023-08-02,2023-08-09,2023-08-10,2023-08-10,2023-08-10,Closed,Subcontractor,Owner Representative,0,0,Yes,61000,51000,No,0,0,Yes,3,5
RFI-00915,PRJ-024,RFI-0019,Architectural Field Condition - Area D7,Architectural,Medium,Field Condition,2022-12-05,2022-12-15,2022-12-26,2022-12-27,2022-12-29,Closed,General Contractor,Architect,1,0,No,0,0,No,0,0,No,1,5
RFI-00916,PRJ-024,RFI-0020,Architectural Coordination Conflict - Area D7,Architectural,Medium,Coordination Conflict,2023-03-18,2023-03-29,2023-03-31,2023-03-31,,Answered,Subcontractor,Architect,0,0,No,0,0,No,0,0,No,0,4
RFI-00917,PRJ-024,RFI-0021,Electrical Constructability - Area E3,Electrical,Medium,Constructability,2023-06-06,2023-06-18,2023-06-19,2023-06-22,2023-06-26,Closed,General Contractor,Owner Representative,1,0,No,0,0,No,0,0,No,6,5
RFI-00918,PRJ-024,RFI-0022,Plumbing Field Condition - Area A4,Plumbing,Medium,Field Condition,2023-05-21,2023-05-30,2023-05-31,2023-05-31,2023-05-31,Closed,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,2,5
RFI-00919,PRJ-024,RFI-0023,Electrical Coordination Conflict - Area C4,Electrical,High,Coordination Conflict,2022-12-13,2022-12-17,2023-01-10,2023-01-11,,Answered,General Contractor,Engineer,1,0,Yes,19000,27000,No,0,0,Yes,6,2
RFI-00920,PRJ-024,RFI-0024,Mechanical Substitution Request - Area B3,Mechanical,Low,Substitution Request,2024-04-14,2024-04-29,2024-04-28,2024-04-28,,Answered,Subcontractor,Engineer,0,0,No,0,0,No,0,0,No,6,4
RFI-00921,PRJ-024,RFI-0025,General Field Condition - Area C1,General,Medium,Field Condition,2024-03-29,2024-04-07,2024-04-03,2024-04-03,2024-04-03,Closed,Subcontractor,Construction Manager,0,0,No,0,0,No,0,0,No,5,4
RFI-00922,PRJ-024,RFI-0026,Electrical Coordination Conflict - Area E5,Electrical,Medium,Coordination Conflict,2023-10-23,2023-11-02,2023-11-05,2023-11-05,,Answered,Construction Manager,Engineer,0,0,Yes,4200,5500,No,0,0,Yes,2,4
RFI-00923,PRJ-024,RFI-0027,Plumbing Coordination Conflict - Area D2,Plumbing,Low,Coordination Conflict,2023-11-08,2023-11-22,2023-11-27,2023-11-27,2023-11-29,Closed,General Contractor,Engineer,0,0,No,0,0,No,0,0,No,4,5
RFI-00924,PRJ-024,RFI-0028,General Code Compliance - Area D8,General,Medium,Code Compliance,2022-11-15,2022-11-27,2022-11-27,2022-11-27,2022-11-27,Closed,Subcontractor,Construction Manager,0,0,No,0,0,No,0,0,No,5,5
RFI-00925,PRJ-024,RFI-0029,Electrical Missing Information - Area A6,Electrical,Critical,Missing Information,2022-12-12,2022-12-17,2022-12-21,2022-12-22,2022-12-26,Closed,Subcontractor,Engineer,1,0,No,0,0,No,0,0,No,6,4
RFI-00926,PRJ-024,RFI-0030,Electrical Substitution Request - Area C12,Electrical,High,Substitution Request,2023-04-09,2023-04-14,2023-04-17,2023-04-21,2023-04-22,Closed,General Contractor,Engineer,1,0,Yes,33000,25000,Yes,4,3,Yes,6,4
